"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"2347610","Great selection of freshly made breads. Macaroons were well made. Breakfast here is a welcome change and worth the experience. Found all the items that I had were really good and fresh.Staff are very helpful and courteous. They know what goes into making quality bakery stuff and stick to it.",5,"2019-05-18 06:11:06",6,44,0
"45600191","Visit this place for awesome bakery options. Tried pasta and toffee apple doughnut. Though pasta is not up to the mark, apple doughnut balanced it out. The ambiance is pretty cool.",4,"2019-05-17 20:30:21",14,10,1
"519081","Amazing breakfast options. Also happy to find some authentic Italian cuisine available here. Nice desserts as well. The coffee here is amazing.",4,"2019-05-15 19:08:42",7,2,4
"1759243","Terrific experience! Amazing place for breakfast/brunch! Loved the sour dough bread, hazelnut latte, french toast, pan cakes etc. One tiny suggestion is for you guys to serve more chocolate and blueberry sauce with the pancakes! loved the time spent here.",5,"2019-05-10 12:00:43",32,197,0
"968170","One of those little cafes that is as laid back as you want to be. The cold coffees and ice teas are pretty good. The ambience is pretty good too. Wish they had some board games or toys to keep little guests busy",5,"2019-05-06 00:00:41",26,192,1
"34587495","I didn't like the food at all !! We ordered thin crust pizza quatro formagio and it was not thin crust at all with very bland taste on top of that . Then we had the tuna salad which was too bitter to eat . Couldn't even finish it ! Then we went for a very cheese pannini . Another dish we couldn't finish . The bread was too thick to eat ! overall huge disappointment for me ! ",2,"2019-05-04 21:51:36",32,10,1
"29165102","Food is amazing , had their English Lamb Panini , Butter Croissant and Elderflower Lemonade.
Ambience could be better ..
Service/staff is/are courteous..
Slightly expensive ..But definitely worth a visit for breakfast.
Their Sour Dough Breads are good too",4,"2019-05-03 13:36:01",4,5,1
"13739971","Happened to try the breakfast option here.It is a good place to have english breakfast.All the ingredients are cooked ,baked fresh..The breads are really soft.We ordered swiss Muesli..it was delicious.However,the portion served was too less for 300 bucks..It was not sufficient for even a single person.We ordered baked spinach omelette,which was fluffy and melted in mouth.I have to say ,the taste was something I would wanna return here again for..French toast served with maple syrup was also nicely made..
Taste is spot on and so is the ambience with comfy sofas.
A bit expensive due to their natural flavours and self made products.",4,"2019-04-28 17:27:30",70,169,0
"30104491","Ordered tiramisu cup cake, brownie, green apple mojito and garlic bread. Unfortunately, nothing was good. Grossly misled by high zomato rating. Wouldn't recommend this place even to my frenemies!!",1,"2019-04-28 16:36:14",3,30,0
"6138941","Eclat has the best cheesecake in town. The blueberry topping on my cake was really fresh and delicious.
Their home baked breads are also a must try.",5,"2019-04-26 15:41:50",14,62,0
"31164944","This is one of my regular hangout place. It’s a small and cosy place. The ambience is decent and it has a see through kitchen. The food served here is very hygienic. You get to choose from a variety of options. The vegetarian options are limited though. I have tried their Pasta , pizza , hummus , coffee , hot chocolate , cup cakes , gelatos and soup. The taste of every item is good. The food looks very appetizing and tastes delicious. If you are searching for some cafe in Gachibowli then do visit this place. ",4,"2019-04-20 20:56:07",5,6,2
"32213791","My all time favorite for bakery items and pizza. Beats European Croissant any day. Try the butter croissant for breakfast. Don't miss the hot chocolate.",5,"2019-04-20 16:47:14",11,49,0
"29007071","Bakery items in the bread section are tasty. Croissants, bagels etc. Muffins are dense in texture and the icing is overly sweet. Definitely can improve on those. Not recommended for strong coffee seekers. If you want coffee coloured sweet milk beverages, then you can give it a try. ",3,"2019-04-15 12:03:06",6,53,0
