"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"43644908","Best north indian food in town. The flavours were very well seasoned and we were very much satisfied with the reasonable pricing as well. Ordered naans and combos and it was given in fair quantity in relation to the prices. Would love to go again.",5,"2019-05-11 04:27:31",5,21,1
"54475957","One line review ""Great food!!"".
There is just something about the taste that brings that Delhite essence in the food.
Staff is also nice and thier playlist is great. ",5,"2019-05-06 14:19:30",10,3,0
"50712317","I have ordered lucknawi chicken pulao..good amount of chicken .. delivered hot..but the food is so spicy that I was Unable to enjoy the taste",3,"2019-04-25 20:36:42",1,2,0
"108451788","Are you bored taking North Indian foods from South Indian restaurant? Then you must try the limited yet handcrafted North Indian cuisines in Norfest which is rapidly increasing its presence in the city. I strongly recommend to all the city dwellers to stop by through this unique chain at affordable price with premium quality service. Must try- Makki Di Roti and Sarson da saag. I still feel those mellowing taste of this dish.",5,"2019-04-25 00:08:00",2,0,0
"35673536","Norfest!! Northern food feat! 
Serves well to it’s name. The large menu catering to all needs of group and individual combos. 
Food suggestion - Dal makkhani is a MUST! Everything on the menu is great.. a treat for both vegetarians and non - vegetarians! Very soft and fresh food.
Great for deliveries, order it at home or at work ☺️
When looking for a yummmm North Indian food reach out to norfest! ",4,"2019-04-15 09:14:18",14,141,0
"34487289","review no 2. With delivery 
Ordered again, mix veg this time , looked ok but tasted far better, was dry for a curry but serving of veggies was plenty. Just for dryness reducing 1* . I absolutely love this place , hope for better experience nect time
Review 1
Second time for this place but first time got it delivered! Had ordered paneer butter masala and mix veg..great quantity and quality...this place is amazing for north indian foood. I am glad zomato is now bringing it to vihanga area. Will be frequently ordering from here. Nothing to complain about best north indian food to order",4,"2019-03-31 19:38:15",38,43,1
"34340189","Recently went there to eat paranthas. It needs a lot of improvement. Earlier i had other non veg dishes on online order, which were good. Ambience is good. ",3,"2019-03-31 14:16:24",21,8,0
"33858701","I just loved it. Good food at reasonable price.
Paneer lababdar & daal makhni from this place is very good. I also tried aloo kulcha and it was also good though the chole served with kulcha need to be improved.",4,"2019-03-22 13:24:47",15,2,0
"5979191","I've only tried vegetarian food as take away from here. Dal Makhani is a must try ! Tried Kadai paneer couple of times.It's subtle and flavorful.
The Malai Kofta gravy is more on the sweeter side...",4,"2019-03-17 09:29:28",2,1,0
"58819017","I ordered food here.but one guy called me nd said food is not available. Restaurant guy called me nd declined the order. If food was not available ,you should not taken the order. ",1,"2019-03-15 20:20:32",1,1,0
"1287127","I ordered Lucknowi veg galouti kebab and paratha through ZOMATO but the quality of the kebab needs some serious improvement and were very oily too. ",1,"2019-03-14 20:50:26",17,3,0
"39027030","Ordered Paneer Makhani from NorFest and I would mark it to be the finest Paneer Makhani that I've ever had.. the paneer was soft and the gravy was just so amazing. The dish was made to meet utmost perfection and I recommend it as well .",5,"2019-03-14 15:19:22",18,15,0
"81104997","In Simple lines ""Good Thing Comes In Small Packages"" . People who love a authentic north indian / Desi Type , this is the place to visit.  Remember this is a Eat Out in a Shopping mall not a restaurant.
Price are reasonable. They have kept there menu Simple, not like in restaurant having menu books where you struggle to order.  I tried both veg and non veg [ starters and main course ] , after having a bite i had to appreciate  ""it's good"".",5,"2019-03-06 02:39:54",4,6,0
"266215","Its my all time favourite.. mutton galuati kabab and paneer mirch wala are my favourite.. also one can taste shikanji/jaljeera here which is awesome.. ",5,"2019-03-05 19:13:52",6,99,0
"69060718","Amritsari Kulcha and chole is MUST try at this restaurant. Located in happening place yet economical option which provides value for money. Portion size is really good and recommended to carefully order to avoid wastage ",5,"2019-02-27 23:02:58",13,94,0
"41395806","Well this is the first time I ordered from NorFest - The Dhaba. I ordered for mutton combo meal which contains rice, dal makhani, 2 paratha and mutton with a pocket pinch of Rs. 400. However, very disappointed with the quantity of food. At that price range they are not providing a proper portion . Moreover the mutton was well cooked but out of 4 small pieces, 2 of them had bones and no meat . Kindly donot deceive your customers like this with good packaging . I gave three star only for the quality .",3,"2019-02-24 22:35:09",1,1,0
"77362612","i ordered punjabi chicken and my experience was horrible. Such a costly thing of rs 300 and such less quantity that hardly one person can eat. The food too was not fresh and was stale and was smelling. had to throw it away and neither zomato nor these ppl lsitened to any queries. I wud suggest not to order from here as u can easily get at this price from good restaurants",1,"2019-02-20 21:16:49",2,1,0
"958324","A really good meal at a reasonable price. The quantity was perfect. Not a lot and not too less. I ordered the paneer combo and shikanji . Norfest dhaba has probably one of the best packaging materials. Looking at the box itself I started feeling more hungry. The only part in the meal that disappointed me was the shikanji. It was not something that you could brag about.",4,"2019-02-15 22:31:58",127,272,3
"43125792","Greeted warmly with experienced people explaining the various dishes available. One of the best places in town if you are searching for some really tasty food. Loved the taste specially the butter chicken. 😋😋 Will definitely recommend my friends. ",5,"2019-02-11 00:02:53",4,2,0
"1456467","This is opened up in SLN terminals and visitied during lunch time, its a shop in a food court so no ambience as such.
Their paneer combo is a must try, dal makhani was really good. Another thing we had was amritsari kulcha with chole - kulcha was good but chole can be made better. overall a must go to place for the northside taste.",4,"2019-02-02 14:23:22",3,6,2
"3032462","A must try place for north indian food lovers. The kebab items are highly recommended. The only problem is it is a part of a food court. The items are decently priced and very tasty.",4,"2019-01-31 23:51:48",146,332,0
"27009985","Finally someone can make food which I could call North Indian. Amazing place to have a typical north Indian types brunch or dinner. Only con I would prefer if they did had a proper place too.
Definitely visiting again.",4,"2019-01-23 14:53:41",122,855,0
"106863","*Fake Rating* !!Beware!!
We ordered galouti kabab and dhaba chicken... both were pathetic and nowhere close to the name of the dish.. orange galouti kabab with yellow paratha...dhaba chicken’s gravy tasted like toor daal",1,"2019-01-21 16:01:39",4,0,0
"60829256","Food was very tasty but a bit costly.specially their world famous kheer you should try. Starters were amazing. You can try thali here so that you taste everything.",4,"2019-01-21 03:21:03",2,0,0
"32946484","Punjabi thali is awesome. Dal Makhani, Mix Veg., and Mushroom is recommended. However, cost can be reduced a bit, in particular, of the thalis.",4,"2019-01-19 17:18:04",3,0,0
"2008288","Last time I ordered mutton rogan josh from here, it was amazing but today it was not fresh and only bones, no meat. It’s sad my favourite restaurant is going down in quality ",3,"2019-01-16 20:39:25",13,25,0
"16589305","The place is located in the food court of SLN Terminus and the first branch of Norfest in the city. The seating is in the food court and the kiosk has the dhaba feel with copper vessels on the counter containing the frequent items like rice and chole.
As it was winter we were fortunate to have Makki ki Roti and Sarson ka Saag. The Makki ki Roti was a bit thick served with homemade white butter or makhan, Saag was good but lacked salt in it. The flavor was decent mix of sarson and garlic peices in it.
The next thing was Amritsari Kulcha and Chole, a must try and must have at Norfest. The Kulcha alone is sufficient to fill one person, the chole along with it might be a bit less but they do refill. The taste of the Kulcha is great but if your luck is bad you can get a less filled kulcha as well. The Chole is the perfect compliment to it and tastes good.
The final dish was the Paneer Lababdaar and Garlic Naan, the curry again lacked salt, and was not upto the mark in terms of taste. So overall not recommended.
VFM: 4/5
Taste: 3/5",3,"2019-01-04 10:58:47",57,445,0
"16100018","Good North Indian Food. I ordered from them a couple of times. Haven't visited the restaurant though, so can't talk abt the experience. The food is good. ",4,"2018-12-29 10:58:07",78,510,0
"37379774","Giving satisfaction to hunger and brings in value for money. Cannot get tired of ordering food from the restaurant. #awesome #fabulous #feedthehunger",4,"2018-12-23 20:01:21",1,1,0
"42352737","Ordered mix veg and tandoori rotis. Curry was tasty. However, I felt it had too much of beans. Overall, a good experience. I can order this again.",3,"2018-12-20 20:02:56",1,5,1
"367011","Good taste and best place with special thalis. Complete punjabi taste with chaachh. One of the good punjabi taste in hyderabad. A must go at least once.",4,"2018-12-10 17:32:03",20,54,0
