"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"2582212","Very friendly staff... Good service... I went for Mandi but even buffet was looking nice. Good and different taste of Mandi as well. #ArabianRestaurant",4,"2019-05-17 19:34:15",4,56,0
"37744069","We've ordered for Crispy Corn and its was too oily and salty.Egg biryani was okay.service and ambiance is good.
Should take more care for the food. ",3,"2019-05-14 21:33:54",16,5,0
"49947763","Probably the best mandi I have eaten in Hyderabad. The ambience is very good, the food tastes excellent and the pricing is reasonable. The staff is friendly and always ready to serve you.
A must visit.😋 PEAS ✌🏻😊",5,"2019-05-11 18:14:43",6,2,0
"31733673","I liked the place. Quite opp to DLF building Gachibowli. Easy access to the restaurant from DLF. 
We had Mutton juicy mandi. Liked it. 
Would come back to try couple more dishes. ",4,"2019-05-10 15:24:44",234,688,6
"36458825","Good food...
Nice ambience...
Service is okay.....
Not many varieties in veg curries but whatever they have is good in taste....
Overall a nice restaurant to have dinner with your friends or family. ",4,"2019-05-08 20:24:39",17,70,0
"38002718","Chicken hariyali kabab the best kebab served in Hyderabad
I have no words to say this chicken hariyali kabab has broken all the standards of taste yummiest kabab ever had",5,"2019-05-08 14:40:33",12,5,0
"38668152","If you are looking for North Indian food, i must say i liked it alot. Ambience is good, service is good, a regular place or a go to place i would say. I do not know how i missed this place. We tried schezwan fried rice, kadai paneer and roti. My friends and i plan to try the buffet there next time. 4.5 from my side. ❤😊",4,"2019-05-06 19:50:53",13,32,0
"48364478","First time I have tried Arabian chicken soup , I feel a different taste which really exited me to have one more.
And also I ordered the fish haryali tikka , the quantity and quality of the food really gReat. Finally I tried the marsala special chicken by Having little drops of lemon juice the taste is outstanding.
The small concern is the naan edges are bit thick. And remaining All others are great.",5,"2019-05-05 23:50:53",21,4,7
"57556559","Visited for lunch today. The food was so yummy and the ambience was very good.
Must try dish is non-veg Chinese platter in which we get fish, prawns, chicken drumsticks and other 2 types of chicken also. It costs around 800/- but it is definitely very much worthy. And the butter naan was so soft n nice. And the assorted chicken Mandi was also yummy.
Overall it is one of the best restaurants I have visited. Everything was satisfactory. ",5,"2019-05-05 23:10:36",1,0,3
"45249424","We went for a lunch outing here. It’s located at DLF. The ambience is good and we expected a good meal. We ordered Chicken Tangdi, Mutton Biryani and Coke. First thing we got was Chicken Tangdi and what I instantly noticed was that it was deep fried, which is not a norm and wasn’t juicy; all we could taste was charcoal. This made our expectations very low.
In the mean time, I asked them to get the Coke I ordered; it wasn’t chilled. Hence, I requested them to get Ice. To my surprise, they had no ice.
And finally, we got our biryani. It was not bad; but, there were no Meaty pieces of Mutton; Only bones. 
My advice to you all would be that the food is edible but don’t keep your expectations too high.",1,"2019-05-05 18:02:56",7,5,0
