"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"34226693","Been there last week ,food was very tasty really enjoyed . special thanks to chef Manoj,chef narbu and manager ram Charan .I recommend this place for everyone must try ",5,"2019-03-13 20:06:24",1,1,0
"53776957","Food is good, but service is too slow. Chairs have food stains which is not expected at a 5 star restaurant, probably this is due to they maintained a light colored cover of chairs.",4,"2019-03-11 21:55:52",11,10,1
"37166770","Great ambience. Service is little slow as very few staffs are there. But staffs are very professional and well mannered. Food quality is great. Different types of food items are there. ",4,"2019-03-07 21:32:15",84,166,6
"37381843","When we visited Radisson Gachibowli we tried the food from Wai-Kiki. They have a typical hawaian/polinesian menu which is quite unique in Hyderabad.
The ambiance is good, peaceful and serene. Definitely one can relax and enjoy a good meal.
Food is delicious! We had Mushroom Aloha with Fish Stew hawain style, Tahiti vegetables with Huli Huli Pineapple Chicken and also Grilled Chicken. All the items were delicious! Not even one to be blamed.
For anyone interested in having a different type of food (something else than biryani and curry) this is the place.
Recommended !",4,"2019-02-28 11:26:31",173,332,4
"61718852","Have been meaning to write a review for this place for a long long time now. We absolutely loved the service here! While the food is delectable, what really caught my attention was the customer delight that the staff especially Srinu aims for. Our first visit, he was kind enough to make some great suggestions on terms of what we should order as well as what would be the perfect quantity.
The second visit was for the Radisson brunch where we reached slightly early but Srinu remembered us from our last visit and while we were waiting got us some coffee and cookies. The brunch began and the chef (I'm so sorry for forgetting your name) had a great experience planned for me. Since I loved cooking, the chef made me cook the dish we were going to eat. The experience was something I would never ever forget and once again a shoutout to Srinu as well as the chef!
Great great place for sea food lovers! I would definitely recommend that you visit! Do try the cocktails while you are there :)",5,"2019-02-24 17:35:14",14,5,0
"51941267","Wai Kiki(at the radisson blu, Gachibowli) is one of my new favorite places in Hyderabad. With being the only restaurant serving a Polynesian and Hawaiian cuisine, they’ll have you wanting more. Every dish we tried was delicious and filled with various flavours. The ambience is of the place is one of an all day diner, except a lot more stylish. Unknowingly, we ordered only Polynesian so you know I’m going back. All in all, wai Kiki was a wild new experience with exotic flavours and lots of nui na aloha . 
Everything we ate was excellent. The katsu was my absolute favorite and the Chocolate Island (dessert) is a must try.
Special thanks to Ritushree for her excellent service and for being so hospitable.",5,"2019-02-17 12:33:35",7,4,5
"33309288","This place is one of a kind! No literally. It’s the only restaurant in the city serving Polynesian and Hawaiian cuisine. I normally love Italian and Indian cuisine but it was becoming a bit repetitive. We were afraid trying out a whole new cuisine but we were so wrong. Wai - Kiki was a very pleasant change. The Executive chef - Mr. Manoj asked our taste preferences and suggested various dishes and soon our skepticism changed into sheer delight. Every single dish was just bang on delicious. Besides the great taste, Chef Manoj also put in amazing effort in the presentation of the dishes and they looked fantastic. The must try dishes are: Polynesian Drummies, Crispy Prawns, Korean BBQ chicken, and the Wai Kiki fried rice. Coming to the desserts, you MUST try the Chocolate Island. It is one of the best desserts I’ve ever had anywhere. Everything about this place is amazing. The ambience too is very modern and elegant. The glass waterfall is beautiful. You have to visit to see for yourselves. A special thanks to Chef Manoj and the servers for the flabbergasting food, hospitality and service! Keep up the amazing work!",5,"2019-02-16 04:32:07",18,38,10
"9718221","Too gud food, very friendly behavior place, must go for date, team outing, salad was too gud, and dessert were really beautiful, nice nice nice",5,"2019-01-10 21:09:55",3,8,0
"35694979","The one thing that strikes you about this place is the soothing ambience. And when you settle down, the food just hits you bang.
The Polynesian cuisine is nowhere near the Indian taste but thanks to chef Manoj's nack for being innovative, I got to taste some of the best dishes.
We started with the jalapeno cheese balls which had a mix of two cheese and where really yum. the pick of the appetizers was the mushroom Aloha which was very peculiar and very garlicky.
Veg kothe would be unlike any dimsums you would have encountered. It was a lil spicy but I thoroughly enjoyed the sauces.
I really really liked the spicy cocktail, though it's really not recommended for people who can't stand chilli.
For the main course we had the Hawaiian fried rice and the coconut rice which was rather sweet.
The rice was paired with Tahiti with a red gravy and the kelelo which was coconut based and again on the sweeter side.
One must try the rice with the Tahiti coz the combo brings the best of the taste, very different than the usual indian flavour but really nice.
Thanx for such a great hospitality team WAI KIKI. ",5,"2018-12-28 17:28:21",113,1194,4
"62127700","Beautiful place, awesome food. Very response staff attending to all your requests. Manoj the chief chef was very attentive to your specific requests to ensure the food is absolutely top notch.",5,"2018-12-26 19:34:38",1,3,2
