"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"45331219","Ordered Bisibele bath with Sunshine Juice from this place, Taste was excellent and unique. I really enjoyed the food along with the Juice. It was delivered within time and packed very well. #FoodLover",4,"2019-01-08 11:26:22",12,31,0
"68378914","excellent service from the restaurant appreciated immediate Resolution was provided and also the food was very Awesome also delivered on time",5,"2019-01-05 22:59:09",2,0,0
"36894977","Placed an order for Chettinad Chicken with partottas. Amazing experience with them, specially with packaging part. Also, if I'll talk about Quality - Chicken gravy was decent enough with nice flavor.
Would love to order again from this outlet. ",5,"2019-01-05 10:35:31",59,2065,0
"87132554","If you like south indian food and you are lazy to go out then yum yum south is the place for you . the food was great and tasty . the quality of food was great ...",5,"2018-12-26 22:24:09",9,0,0
"38538075","What a place for such South Indian food I am in love with this place the food was perfectly cooked and the delivery was on time the food was hot and tasty. ",5,"2018-12-26 22:09:07",14,1,0
"87059917","Good home delivered and the food was delicious. Chicken Chettinard was tasty not too spicy even if it was made in Andhra style. Perfectly cooked boneless chicken shred in hot spices and curry leaves. The parota was flaky and a good combo with the chicken accompanied with Curd and pickle.",5,"2018-12-24 14:19:20",2,0,0
"49070690","Idli was very hard. Vada was salty. Uttapams and dosas were also not gud. Chutney was smelling. Very dissapointed with food quality.
Bisebele bath quantity and quality was not as expected. ",1,"2018-09-29 11:58:19",2,4,0
"1869340","The rice was not boiled at all! ",1,"2018-09-13 23:44:26",6,121,0
"62905406","avirg ",2,"2018-08-01 00:23:18",1,1,0
"59298306","Superb",5,"2018-07-25 21:31:42",0,0,0
"60568646","yum yum south never fail to surprise . i ordered raja masala dosa and it was actually yummy . one of the best south Indian food i ever had . Great work yum yum south.",5,"2018-07-12 13:00:57",10,0,0
"52970565","No word to describe this place. The food was so tasty that I was licking my fingers. What a place and I like the fusion the serve like Idli chat . The chat was very tasty ",5,"2018-07-02 11:55:42",9,5,0
"30734514","Great food great place great taste . One the best south indian food I have ever had
I love this place . Will try every item from the menu . Food tastes so good ",5,"2018-07-02 11:36:39",10,62,0
